starttime	seconds	ctime	dtime	ttime	wait
Sun Oct 09 07:17:48 2011	1318141068	0	120	120	119
Sun Oct 09 07:17:16 2011	1318141036	0	120	120	115
Sun Oct 09 07:17:05 2011	1318141025	0	120	120	119
Sun Oct 09 07:17:42 2011	1318141062	0	120	120	119
Sun Oct 09 07:17:33 2011	1318141053	0	120	120	118
Sun Oct 09 07:17:26 2011	1318141046	0	120	120	116
Sun Oct 09 07:17:24 2011	1318141044	0	120	120	119
Sun Oct 09 07:17:14 2011	1318141034	0	120	120	119
Sun Oct 09 07:17:22 2011	1318141042	0	120	120	119
Sun Oct 09 07:17:27 2011	1318141047	0	120	120	119
Sun Oct 09 07:17:31 2011	1318141051	0	120	120	120
Sun Oct 09 07:17:32 2011	1318141052	0	120	120	119
Sun Oct 09 07:17:46 2011	1318141066	0	120	120	119
Sun Oct 09 07:17:27 2011	1318141047	0	120	120	107
Sun Oct 09 07:17:06 2011	1318141026	0	120	120	119
Sun Oct 09 07:17:44 2011	1318141064	0	120	120	119
Sun Oct 09 07:17:41 2011	1318141061	0	120	120	115
Sun Oct 09 07:17:06 2011	1318141026	0	120	120	120
Sun Oct 09 07:17:21 2011	1318141041	0	120	120	119
Sun Oct 09 07:17:04 2011	1318141024	0	120	120	119
Sun Oct 09 07:17:16 2011	1318141036	0	120	120	119
Sun Oct 09 07:17:38 2011	1318141058	0	120	120	120
Sun Oct 09 07:17:36 2011	1318141056	0	120	120	116
Sun Oct 09 07:17:02 2011	1318141022	0	120	120	119
Sun Oct 09 07:17:05 2011	1318141025	0	120	120	120
Sun Oct 09 07:17:21 2011	1318141041	0	120	120	118
Sun Oct 09 07:17:15 2011	1318141035	0	120	120	120
Sun Oct 09 07:17:47 2011	1318141067	0	120	120	119
Sun Oct 09 07:17:33 2011	1318141053	0	120	120	116
Sun Oct 09 07:17:00 2011	1318141020	0	120	120	117
Sun Oct 09 07:17:02 2011	1318141022	0	120	120	116
Sun Oct 09 07:17:14 2011	1318141034	0	120	120	120
Sun Oct 09 07:17:21 2011	1318141041	0	120	120	119
Sun Oct 09 07:17:43 2011	1318141063	0	120	120	111
Sun Oct 09 07:17:23 2011	1318141043	0	120	120	119
Sun Oct 09 07:17:22 2011	1318141042	0	120	120	120
Sun Oct 09 07:17:07 2011	1318141027	0	120	120	120
Sun Oct 09 07:17:47 2011	1318141067	0	120	120	119
Sun Oct 09 07:17:42 2011	1318141062	0	120	120	120
Sun Oct 09 07:17:08 2011	1318141028	0	120	120	116
Sun Oct 09 07:17:00 2011	1318141020	0	120	120	119
Sun Oct 09 07:17:27 2011	1318141047	0	120	120	116
Sun Oct 09 07:17:38 2011	1318141058	0	120	121	120
Sun Oct 09 07:17:07 2011	1318141027	0	120	121	120
Sun Oct 09 07:17:11 2011	1318141031	0	120	121	120
Sun Oct 09 07:17:44 2011	1318141064	0	120	121	119
Sun Oct 09 07:17:18 2011	1318141038	0	120	121	120
Sun Oct 09 07:17:22 2011	1318141042	0	121	121	120
Sun Oct 09 07:17:40 2011	1318141060	0	120	121	120
Sun Oct 09 07:17:11 2011	1318141031	0	121	121	120
Sun Oct 09 07:17:47 2011	1318141067	0	121	121	119
Sun Oct 09 07:17:27 2011	1318141047	0	121	121	120
Sun Oct 09 07:17:23 2011	1318141043	0	121	121	116
Sun Oct 09 07:17:01 2011	1318141021	0	121	121	120
Sun Oct 09 07:17:36 2011	1318141056	0	121	121	119
Sun Oct 09 07:17:40 2011	1318141060	0	121	121	119
Sun Oct 09 07:17:14 2011	1318141034	0	121	121	120
Sun Oct 09 07:17:46 2011	1318141066	0	121	121	120
Sun Oct 09 07:17:29 2011	1318141049	0	121	121	120
Sun Oct 09 07:17:44 2011	1318141064	0	121	121	116
Sun Oct 09 07:17:22 2011	1318141042	0	121	121	116
Sun Oct 09 07:17:02 2011	1318141022	0	121	121	120
Sun Oct 09 07:17:42 2011	1318141062	0	121	121	120
Sun Oct 09 07:17:11 2011	1318141031	0	121	121	121
Sun Oct 09 07:17:32 2011	1318141052	0	121	121	120
Sun Oct 09 07:17:05 2011	1318141025	0	121	121	120
Sun Oct 09 07:17:39 2011	1318141059	0	121	121	119
Sun Oct 09 07:17:16 2011	1318141036	0	121	121	120
Sun Oct 09 07:17:02 2011	1318141022	0	121	121	121
Sun Oct 09 07:17:12 2011	1318141032	0	121	121	120
Sun Oct 09 07:17:11 2011	1318141031	0	121	121	120
Sun Oct 09 07:16:57 2011	1318141017	0	121	121	119
Sun Oct 09 07:17:02 2011	1318141022	0	121	121	120
Sun Oct 09 07:17:26 2011	1318141046	0	121	121	120
Sun Oct 09 07:17:26 2011	1318141046	0	121	121	121
Sun Oct 09 07:17:23 2011	1318141043	0	121	121	117
Sun Oct 09 07:17:31 2011	1318141051	0	121	121	116
Sun Oct 09 07:17:36 2011	1318141056	0	121	121	121
Sun Oct 09 07:17:36 2011	1318141056	0	121	121	121
Sun Oct 09 07:17:43 2011	1318141063	0	121	121	121
Sun Oct 09 07:17:19 2011	1318141039	0	121	121	116
Sun Oct 09 07:17:03 2011	1318141023	0	121	121	121
Sun Oct 09 07:17:33 2011	1318141053	0	121	121	117
Sun Oct 09 07:17:06 2011	1318141026	0	121	121	121
Sun Oct 09 07:17:35 2011	1318141055	0	121	121	119
Sun Oct 09 07:17:41 2011	1318141061	0	121	121	120
Sun Oct 09 07:17:26 2011	1318141046	0	121	121	121
Sun Oct 09 07:17:30 2011	1318141050	0	121	121	121
Sun Oct 09 07:17:08 2011	1318141028	0	121	121	115
Sun Oct 09 07:17:02 2011	1318141022	0	121	121	121
Sun Oct 09 07:17:16 2011	1318141036	0	121	121	121
Sun Oct 09 07:17:03 2011	1318141023	0	121	121	117
Sun Oct 09 07:17:42 2011	1318141062	0	121	121	120
Sun Oct 09 07:17:29 2011	1318141049	0	121	122	121
Sun Oct 09 07:17:13 2011	1318141033	0	121	122	120
Sun Oct 09 07:17:44 2011	1318141064	0	121	122	121
Sun Oct 09 07:17:36 2011	1318141056	0	121	122	118
Sun Oct 09 07:17:19 2011	1318141039	0	121	122	121
Sun Oct 09 07:17:29 2011	1318141049	0	121	122	121
Sun Oct 09 07:17:03 2011	1318141023	0	121	122	117
Sun Oct 09 07:17:37 2011	1318141057	0	121	122	121
Sun Oct 09 07:17:20 2011	1318141040	0	122	122	105
Sun Oct 09 07:17:38 2011	1318141058	0	122	122	119
Sun Oct 09 07:17:16 2011	1318141036	0	122	122	121
Sun Oct 09 07:17:12 2011	1318141032	0	122	122	121
Sun Oct 09 07:17:39 2011	1318141059	0	122	122	120
Sun Oct 09 07:17:06 2011	1318141026	0	122	122	117
Sun Oct 09 07:17:03 2011	1318141023	0	122	122	121
Sun Oct 09 07:17:21 2011	1318141041	0	121	122	121
Sun Oct 09 07:17:13 2011	1318141033	0	122	122	121
Sun Oct 09 07:17:12 2011	1318141032	0	122	122	121
Sun Oct 09 07:17:09 2011	1318141029	0	122	122	121
Sun Oct 09 07:17:36 2011	1318141056	0	122	122	117
Sun Oct 09 07:16:59 2011	1318141019	0	122	122	121
Sun Oct 09 07:17:03 2011	1318141023	0	122	122	120
Sun Oct 09 07:17:29 2011	1318141049	0	122	122	115
Sun Oct 09 07:17:43 2011	1318141063	0	122	122	121
Sun Oct 09 07:17:26 2011	1318141046	0	122	122	121
Sun Oct 09 07:17:44 2011	1318141064	0	122	122	121
Sun Oct 09 07:17:35 2011	1318141055	0	122	122	121
Sun Oct 09 07:17:22 2011	1318141042	0	122	122	122
Sun Oct 09 07:17:12 2011	1318141032	0	122	122	122
Sun Oct 09 07:17:21 2011	1318141041	0	122	122	112
Sun Oct 09 07:17:47 2011	1318141067	0	122	122	114
Sun Oct 09 07:17:37 2011	1318141057	0	122	122	121
Sun Oct 09 07:17:27 2011	1318141047	0	122	122	121
Sun Oct 09 07:17:36 2011	1318141056	0	122	122	117
Sun Oct 09 07:17:45 2011	1318141065	0	122	122	118
Sun Oct 09 07:17:39 2011	1318141059	0	122	122	121
Sun Oct 09 07:17:01 2011	1318141021	0	122	122	118
Sun Oct 09 07:17:02 2011	1318141022	0	122	122	122
Sun Oct 09 07:17:39 2011	1318141059	0	122	122	122
Sun Oct 09 07:17:16 2011	1318141036	0	122	122	122
Sun Oct 09 07:17:16 2011	1318141036	0	122	122	121
Sun Oct 09 07:17:31 2011	1318141051	0	122	122	118
Sun Oct 09 07:17:04 2011	1318141024	0	122	122	121
Sun Oct 09 07:17:28 2011	1318141048	0	122	122	122
Sun Oct 09 07:17:48 2011	1318141068	0	122	122	122
Sun Oct 09 07:17:48 2011	1318141068	0	122	122	121
Sun Oct 09 07:17:42 2011	1318141062	0	122	122	121
Sun Oct 09 07:17:29 2011	1318141049	0	122	122	122
Sun Oct 09 07:17:10 2011	1318141030	0	122	123	122
Sun Oct 09 07:16:58 2011	1318141018	0	122	123	121
Sun Oct 09 07:17:43 2011	1318141063	0	122	123	122
Sun Oct 09 07:17:24 2011	1318141044	0	122	123	122
Sun Oct 09 07:17:25 2011	1318141045	0	122	123	122
Sun Oct 09 07:17:45 2011	1318141065	0	123	123	121
Sun Oct 09 07:17:24 2011	1318141044	0	123	123	122
Sun Oct 09 07:17:21 2011	1318141041	0	123	123	122
Sun Oct 09 07:17:34 2011	1318141054	0	123	123	122
Sun Oct 09 07:17:02 2011	1318141022	0	123	123	119
Sun Oct 09 07:17:43 2011	1318141063	0	123	123	122
Sun Oct 09 07:17:21 2011	1318141041	0	123	123	122
Sun Oct 09 07:17:46 2011	1318141066	0	123	123	122
Sun Oct 09 07:17:11 2011	1318141031	0	123	123	122
Sun Oct 09 07:17:02 2011	1318141022	0	123	123	117
Sun Oct 09 07:17:32 2011	1318141052	0	123	123	121
Sun Oct 09 07:17:45 2011	1318141065	0	123	123	120
Sun Oct 09 07:17:38 2011	1318141058	0	123	123	122
Sun Oct 09 07:17:14 2011	1318141034	0	123	123	122
Sun Oct 09 07:17:27 2011	1318141047	0	123	123	118
Sun Oct 09 07:17:35 2011	1318141055	0	123	123	122
Sun Oct 09 07:17:40 2011	1318141060	0	123	123	122
Sun Oct 09 07:17:46 2011	1318141066	0	123	123	115
Sun Oct 09 07:17:14 2011	1318141034	0	123	123	121
Sun Oct 09 07:17:17 2011	1318141037	0	123	123	119
Sun Oct 09 07:17:00 2011	1318141020	0	123	123	115
Sun Oct 09 07:17:15 2011	1318141035	0	123	123	122
Sun Oct 09 07:17:31 2011	1318141051	0	123	123	122
Sun Oct 09 07:17:26 2011	1318141046	0	123	123	122
Sun Oct 09 07:17:24 2011	1318141044	0	123	123	117
Sun Oct 09 07:17:40 2011	1318141060	0	123	123	122
Sun Oct 09 07:17:16 2011	1318141036	0	123	123	115
Sun Oct 09 07:17:10 2011	1318141030	0	123	123	123
Sun Oct 09 07:17:11 2011	1318141031	0	123	123	122
Sun Oct 09 07:17:00 2011	1318141020	0	123	123	118
Sun Oct 09 07:17:44 2011	1318141064	0	123	123	118
Sun Oct 09 07:17:30 2011	1318141050	0	123	123	122
Sun Oct 09 07:17:02 2011	1318141022	0	123	123	119
Sun Oct 09 07:17:03 2011	1318141023	0	123	123	123
Sun Oct 09 07:16:58 2011	1318141018	0	123	123	118
Sun Oct 09 07:16:58 2011	1318141018	0	123	123	122
Sun Oct 09 07:17:36 2011	1318141056	0	123	123	122
Sun Oct 09 07:17:00 2011	1318141020	0	123	123	115
Sun Oct 09 07:17:14 2011	1318141034	0	123	123	122
Sun Oct 09 07:17:32 2011	1318141052	0	123	123	123
Sun Oct 09 07:17:01 2011	1318141021	0	123	123	122
Sun Oct 09 07:17:00 2011	1318141020	0	123	123	123
Sun Oct 09 07:17:18 2011	1318141038	0	123	123	122
Sun Oct 09 07:17:04 2011	1318141024	0	123	123	118
Sun Oct 09 07:17:41 2011	1318141061	0	123	123	122
Sun Oct 09 07:17:38 2011	1318141058	0	123	123	122
Sun Oct 09 07:17:31 2011	1318141051	0	123	123	117
Sun Oct 09 07:17:05 2011	1318141025	0	123	123	123
Sun Oct 09 07:17:15 2011	1318141035	0	123	123	122
Sun Oct 09 07:17:37 2011	1318141057	0	123	123	122
Sun Oct 09 07:17:44 2011	1318141064	0	123	123	123
Sun Oct 09 07:17:15 2011	1318141035	0	123	123	121
Sun Oct 09 07:17:10 2011	1318141030	0	123	123	119
Sun Oct 09 07:17:33 2011	1318141053	0	123	124	123
Sun Oct 09 07:17:28 2011	1318141048	0	123	124	123
Sun Oct 09 07:17:27 2011	1318141047	0	123	124	123
Sun Oct 09 07:17:06 2011	1318141026	0	124	124	123
Sun Oct 09 07:17:26 2011	1318141046	0	124	124	123
Sun Oct 09 07:17:27 2011	1318141047	0	124	124	123
Sun Oct 09 07:17:48 2011	1318141068	0	124	124	122
Sun Oct 09 07:17:09 2011	1318141029	0	124	124	123
Sun Oct 09 07:17:46 2011	1318141066	0	124	124	123
Sun Oct 09 07:17:21 2011	1318141041	0	124	124	123
Sun Oct 09 07:17:06 2011	1318141026	0	124	124	119
Sun Oct 09 07:17:38 2011	1318141058	0	124	124	123
Sun Oct 09 07:17:43 2011	1318141063	0	124	124	119
Sun Oct 09 07:17:47 2011	1318141067	0	124	124	123
Sun Oct 09 07:17:05 2011	1318141025	0	124	124	119
Sun Oct 09 07:17:05 2011	1318141025	0	124	124	123
Sun Oct 09 07:17:42 2011	1318141062	0	124	124	123
Sun Oct 09 07:17:13 2011	1318141033	0	124	124	119
Sun Oct 09 07:17:44 2011	1318141064	0	124	124	124
Sun Oct 09 07:17:39 2011	1318141059	0	124	124	123
Sun Oct 09 07:17:28 2011	1318141048	0	124	124	124
Sun Oct 09 07:17:44 2011	1318141064	0	124	124	119
Sun Oct 09 07:17:10 2011	1318141030	0	124	124	123
Sun Oct 09 07:17:06 2011	1318141026	0	124	124	123
Sun Oct 09 07:17:28 2011	1318141048	0	124	124	122
Sun Oct 09 07:17:41 2011	1318141061	0	124	124	123
Sun Oct 09 07:17:26 2011	1318141046	0	124	124	124
Sun Oct 09 07:17:14 2011	1318141034	0	124	124	123
Sun Oct 09 07:16:59 2011	1318141019	0	124	124	123
Sun Oct 09 07:17:09 2011	1318141029	0	124	124	124
Sun Oct 09 07:17:08 2011	1318141028	0	124	124	123
Sun Oct 09 07:17:46 2011	1318141066	0	124	124	122
Sun Oct 09 07:16:59 2011	1318141019	0	124	124	120
Sun Oct 09 07:17:06 2011	1318141026	0	124	124	119
Sun Oct 09 07:16:59 2011	1318141019	0	124	124	123
Sun Oct 09 07:17:14 2011	1318141034	0	124	124	119
Sun Oct 09 07:17:22 2011	1318141042	0	124	124	123
Sun Oct 09 07:17:26 2011	1318141046	0	124	124	122
Sun Oct 09 07:16:59 2011	1318141019	0	124	124	120
Sun Oct 09 07:17:45 2011	1318141065	0	124	124	123
Sun Oct 09 07:17:35 2011	1318141055	0	124	124	119
Sun Oct 09 07:16:58 2011	1318141018	0	124	124	123
Sun Oct 09 07:17:20 2011	1318141040	0	124	124	119
Sun Oct 09 07:17:23 2011	1318141043	0	124	124	104
Sun Oct 09 07:16:59 2011	1318141019	0	124	124	124
Sun Oct 09 07:17:02 2011	1318141022	0	124	124	124
Sun Oct 09 07:17:05 2011	1318141025	0	124	124	124
Sun Oct 09 07:17:44 2011	1318141064	0	124	124	123
Sun Oct 09 07:17:30 2011	1318141050	0	124	124	124
Sun Oct 09 07:17:25 2011	1318141045	0	124	124	120
Sun Oct 09 07:17:32 2011	1318141052	0	124	124	124
Sun Oct 09 07:17:26 2011	1318141046	0	124	124	124
Sun Oct 09 07:17:39 2011	1318141059	0	124	124	116
Sun Oct 09 07:17:12 2011	1318141032	0	124	124	123
Sun Oct 09 07:17:02 2011	1318141022	0	124	124	124
Sun Oct 09 07:17:31 2011	1318141051	0	124	124	123
Sun Oct 09 07:16:58 2011	1318141018	0	124	125	122
Sun Oct 09 07:17:30 2011	1318141050	0	124	125	123
Sun Oct 09 07:17:45 2011	1318141065	0	124	125	124
Sun Oct 09 07:17:46 2011	1318141066	0	124	125	124
Sun Oct 09 07:17:36 2011	1318141056	0	124	125	115
Sun Oct 09 07:17:22 2011	1318141042	0	124	125	124
Sun Oct 09 07:17:07 2011	1318141027	0	124	125	124
Sun Oct 09 07:17:05 2011	1318141025	0	125	125	120
Sun Oct 09 07:16:56 2011	1318141016	0	125	125	123
Sun Oct 09 07:17:06 2011	1318141026	0	125	125	124
Sun Oct 09 07:17:42 2011	1318141062	0	125	125	120
Sun Oct 09 07:17:06 2011	1318141026	0	125	125	124
Sun Oct 09 07:17:08 2011	1318141028	0	125	125	123
Sun Oct 09 07:17:19 2011	1318141039	0	125	125	124
Sun Oct 09 07:17:18 2011	1318141038	0	125	125	124
Sun Oct 09 07:17:03 2011	1318141023	0	125	125	124
Sun Oct 09 07:17:16 2011	1318141036	0	125	125	124
Sun Oct 09 07:17:01 2011	1318141021	0	125	125	124
Sun Oct 09 07:17:00 2011	1318141020	0	125	125	124
Sun Oct 09 07:17:30 2011	1318141050	0	125	125	124
Sun Oct 09 07:17:10 2011	1318141030	0	125	125	116
Sun Oct 09 07:17:11 2011	1318141031	0	125	125	124
Sun Oct 09 07:17:46 2011	1318141066	0	125	125	124
Sun Oct 09 07:17:45 2011	1318141065	0	125	125	114
Sun Oct 09 07:17:44 2011	1318141064	0	125	125	120
Sun Oct 09 07:17:43 2011	1318141063	0	125	125	124
Sun Oct 09 07:17:22 2011	1318141042	0	125	125	120
Sun Oct 09 07:17:23 2011	1318141043	0	125	125	120
Sun Oct 09 07:17:04 2011	1318141024	0	125	125	124
Sun Oct 09 07:17:21 2011	1318141041	0	125	125	124
Sun Oct 09 07:17:07 2011	1318141027	0	125	125	124
Sun Oct 09 07:17:22 2011	1318141042	0	125	125	120
Sun Oct 09 07:17:40 2011	1318141060	0	125	125	125
Sun Oct 09 07:17:47 2011	1318141067	0	125	125	123
Sun Oct 09 07:17:16 2011	1318141036	0	125	125	124
Sun Oct 09 07:17:35 2011	1318141055	0	125	125	124
Sun Oct 09 07:17:02 2011	1318141022	0	125	125	124
Sun Oct 09 07:17:14 2011	1318141034	0	125	125	125
Sun Oct 09 07:17:42 2011	1318141062	0	125	125	121
Sun Oct 09 07:17:02 2011	1318141022	0	125	125	124
Sun Oct 09 07:17:05 2011	1318141025	0	125	125	125
Sun Oct 09 07:17:40 2011	1318141060	0	125	125	124
Sun Oct 09 07:17:22 2011	1318141042	0	125	125	125
Sun Oct 09 07:17:15 2011	1318141035	0	125	125	125
Sun Oct 09 07:17:19 2011	1318141039	0	125	125	120
Sun Oct 09 07:17:07 2011	1318141027	0	125	125	125
Sun Oct 09 07:17:33 2011	1318141053	0	125	125	125
Sun Oct 09 07:17:24 2011	1318141044	0	125	125	125
Sun Oct 09 07:17:23 2011	1318141043	0	125	125	124
Sun Oct 09 07:16:59 2011	1318141019	0	125	125	121
Sun Oct 09 07:17:11 2011	1318141031	0	125	125	125
Sun Oct 09 07:17:16 2011	1318141036	0	125	125	122
Sun Oct 09 07:17:06 2011	1318141026	0	125	125	124
Sun Oct 09 07:17:38 2011	1318141058	0	125	125	125
Sun Oct 09 07:17:39 2011	1318141059	0	125	125	125
Sun Oct 09 07:17:13 2011	1318141033	0	125	125	125
Sun Oct 09 07:17:09 2011	1318141029	0	125	126	121
Sun Oct 09 07:17:02 2011	1318141022	0	125	126	125
Sun Oct 09 07:17:12 2011	1318141032	0	126	126	125
Sun Oct 09 07:17:15 2011	1318141035	0	125	126	121
Sun Oct 09 07:17:22 2011	1318141042	0	126	126	125
Sun Oct 09 07:17:26 2011	1318141046	0	125	126	124
Sun Oct 09 07:17:22 2011	1318141042	0	125	126	124
Sun Oct 09 07:17:02 2011	1318141022	0	125	126	118
Sun Oct 09 07:17:38 2011	1318141058	0	125	126	125
Sun Oct 09 07:17:43 2011	1318141063	0	126	126	125
Sun Oct 09 07:17:45 2011	1318141065	0	125	126	125
Sun Oct 09 07:17:25 2011	1318141045	0	125	126	123
Sun Oct 09 07:17:14 2011	1318141034	0	125	126	124
Sun Oct 09 07:17:38 2011	1318141058	0	125	126	125
Sun Oct 09 07:17:20 2011	1318141040	0	126	126	123
Sun Oct 09 07:16:59 2011	1318141019	0	125	126	125
Sun Oct 09 07:17:01 2011	1318141021	0	126	126	125
Sun Oct 09 07:17:43 2011	1318141063	0	126	126	125
Sun Oct 09 07:17:45 2011	1318141065	0	126	126	125
Sun Oct 09 07:17:08 2011	1318141028	0	126	126	125
Sun Oct 09 07:17:46 2011	1318141066	0	126	126	125
Sun Oct 09 07:17:01 2011	1318141021	0	126	126	125
Sun Oct 09 07:17:24 2011	1318141044	0	126	126	125
Sun Oct 09 07:17:37 2011	1318141057	0	126	126	125
Sun Oct 09 07:17:36 2011	1318141056	0	126	126	125
Sun Oct 09 07:17:09 2011	1318141029	0	126	126	125
Sun Oct 09 07:17:29 2011	1318141049	0	126	126	121
Sun Oct 09 07:17:19 2011	1318141039	0	126	126	125
Sun Oct 09 07:17:41 2011	1318141061	0	126	126	125
Sun Oct 09 07:17:38 2011	1318141058	0	126	126	125
Sun Oct 09 07:17:32 2011	1318141052	0	126	126	118
Sun Oct 09 07:17:00 2011	1318141020	0	126	126	126
Sun Oct 09 07:17:44 2011	1318141064	0	126	126	125
Sun Oct 09 07:17:21 2011	1318141041	0	126	126	125
Sun Oct 09 07:17:47 2011	1318141067	0	126	126	125
Sun Oct 09 07:17:46 2011	1318141066	0	126	126	125
Sun Oct 09 07:17:02 2011	1318141022	0	126	126	125
Sun Oct 09 07:17:48 2011	1318141068	0	126	126	125
Sun Oct 09 07:17:16 2011	1318141036	0	126	126	126
Sun Oct 09 07:17:03 2011	1318141023	0	126	126	124
Sun Oct 09 07:17:30 2011	1318141050	0	126	126	125
Sun Oct 09 07:17:03 2011	1318141023	0	126	126	125
Sun Oct 09 07:17:17 2011	1318141037	0	126	126	125
Sun Oct 09 07:17:43 2011	1318141063	0	126	126	125
Sun Oct 09 07:17:36 2011	1318141056	0	126	126	122
Sun Oct 09 07:17:45 2011	1318141065	0	126	126	121
Sun Oct 09 07:17:00 2011	1318141020	0	126	126	121
Sun Oct 09 07:17:22 2011	1318141042	0	126	126	121
Sun Oct 09 07:17:39 2011	1318141059	0	126	126	126
Sun Oct 09 07:17:09 2011	1318141029	0	126	126	125
Sun Oct 09 07:17:04 2011	1318141024	0	126	126	120
Sun Oct 09 07:17:02 2011	1318141022	0	126	126	126
Sun Oct 09 07:17:09 2011	1318141029	0	126	126	125
Sun Oct 09 07:17:25 2011	1318141045	0	126	126	126
Sun Oct 09 07:17:23 2011	1318141043	0	126	126	126
Sun Oct 09 07:17:09 2011	1318141029	0	126	126	124
Sun Oct 09 07:16:58 2011	1318141018	0	126	126	126
Sun Oct 09 07:17:23 2011	1318141043	0	126	126	118
Sun Oct 09 07:17:48 2011	1318141068	0	126	126	125
Sun Oct 09 07:17:44 2011	1318141064	0	126	126	126
Sun Oct 09 07:17:12 2011	1318141032	0	126	126	126
Sun Oct 09 07:16:58 2011	1318141018	0	126	126	124
Sun Oct 09 07:17:42 2011	1318141062	0	126	126	126
Sun Oct 09 07:17:22 2011	1318141042	0	126	126	123
Sun Oct 09 07:17:30 2011	1318141050	0	126	126	125
Sun Oct 09 07:17:19 2011	1318141039	0	126	127	122
Sun Oct 09 07:17:39 2011	1318141059	0	126	127	121
Sun Oct 09 07:17:44 2011	1318141064	0	126	127	126
Sun Oct 09 07:17:47 2011	1318141067	0	126	127	123
Sun Oct 09 07:17:43 2011	1318141063	0	126	127	126
Sun Oct 09 07:17:15 2011	1318141035	0	126	127	124
Sun Oct 09 07:17:27 2011	1318141047	0	126	127	126
Sun Oct 09 07:17:25 2011	1318141045	0	126	127	126
Sun Oct 09 07:17:42 2011	1318141062	0	126	127	126
Sun Oct 09 07:17:26 2011	1318141046	0	127	127	126
Sun Oct 09 07:17:38 2011	1318141058	0	127	127	126
Sun Oct 09 07:17:46 2011	1318141066	0	127	127	126
Sun Oct 09 07:17:03 2011	1318141023	0	127	127	126
Sun Oct 09 07:17:16 2011	1318141036	0	127	127	126
Sun Oct 09 07:17:16 2011	1318141036	0	127	127	124
Sun Oct 09 07:17:17 2011	1318141037	0	127	127	126
Sun Oct 09 07:17:28 2011	1318141048	0	127	127	114
Sun Oct 09 07:17:11 2011	1318141031	0	127	127	123
Sun Oct 09 07:17:38 2011	1318141058	0	127	127	126
Sun Oct 09 07:17:19 2011	1318141039	0	127	127	127
Sun Oct 09 07:17:46 2011	1318141066	0	127	127	127
Sun Oct 09 07:17:46 2011	1318141066	0	127	127	127
Sun Oct 09 07:17:13 2011	1318141033	0	127	127	124
Sun Oct 09 07:16:59 2011	1318141019	0	127	127	127
Sun Oct 09 07:17:00 2011	1318141020	0	127	127	123
Sun Oct 09 07:17:03 2011	1318141023	0	127	127	127
Sun Oct 09 07:17:47 2011	1318141067	0	127	127	126
Sun Oct 09 07:17:26 2011	1318141046	0	127	127	127
Sun Oct 09 07:17:20 2011	1318141040	0	127	127	126
Sun Oct 09 07:17:11 2011	1318141031	0	127	127	127
Sun Oct 09 07:17:34 2011	1318141054	0	127	127	119
Sun Oct 09 07:17:20 2011	1318141040	0	127	127	126
Sun Oct 09 07:16:58 2011	1318141018	0	127	127	126
Sun Oct 09 07:17:28 2011	1318141048	0	127	127	126
Sun Oct 09 07:17:32 2011	1318141052	0	127	127	126
Sun Oct 09 07:17:09 2011	1318141029	0	127	127	126
Sun Oct 09 07:17:38 2011	1318141058	0	127	127	126
Sun Oct 09 07:17:11 2011	1318141031	0	127	127	127
Sun Oct 09 07:17:47 2011	1318141067	0	127	127	126
Sun Oct 09 07:17:01 2011	1318141021	0	127	127	119
Sun Oct 09 07:17:22 2011	1318141042	0	127	127	123
Sun Oct 09 07:17:42 2011	1318141062	0	127	127	122
Sun Oct 09 07:17:28 2011	1318141048	0	127	127	126
Sun Oct 09 07:17:48 2011	1318141068	0	127	127	127
Sun Oct 09 07:17:35 2011	1318141055	0	127	127	126
Sun Oct 09 07:17:36 2011	1318141056	0	127	127	125
Sun Oct 09 07:17:35 2011	1318141055	0	127	127	126
Sun Oct 09 07:17:13 2011	1318141033	0	127	127	126
Sun Oct 09 07:17:46 2011	1318141066	0	127	127	127
Sun Oct 09 07:17:45 2011	1318141065	0	127	127	127
Sun Oct 09 07:17:27 2011	1318141047	0	127	127	121
Sun Oct 09 07:17:34 2011	1318141054	0	127	127	127
Sun Oct 09 07:17:09 2011	1318141029	0	127	128	127
Sun Oct 09 07:17:32 2011	1318141052	0	127	128	125
Sun Oct 09 07:17:12 2011	1318141032	0	127	128	127
Sun Oct 09 07:17:02 2011	1318141022	0	127	128	124
Sun Oct 09 07:17:22 2011	1318141042	0	127	128	122
Sun Oct 09 07:17:32 2011	1318141052	0	127	128	127
Sun Oct 09 07:17:29 2011	1318141049	0	127	128	127
Sun Oct 09 07:17:48 2011	1318141068	0	128	128	123
Sun Oct 09 07:16:59 2011	1318141019	0	128	128	127
Sun Oct 09 07:17:42 2011	1318141062	0	128	128	123
Sun Oct 09 07:17:11 2011	1318141031	0	128	128	123
Sun Oct 09 07:17:02 2011	1318141022	0	128	128	128
Sun Oct 09 07:17:11 2011	1318141031	0	128	128	127
Sun Oct 09 07:17:16 2011	1318141036	0	128	128	126
Sun Oct 09 07:17:27 2011	1318141047	0	128	128	127
Sun Oct 09 07:17:05 2011	1318141025	0	128	128	127
Sun Oct 09 07:17:07 2011	1318141027	0	128	128	120
Sun Oct 09 07:17:02 2011	1318141022	0	128	128	126
Sun Oct 09 07:17:08 2011	1318141028	0	128	128	127
Sun Oct 09 07:17:14 2011	1318141034	0	128	128	123
Sun Oct 09 07:17:42 2011	1318141062	0	128	128	123
Sun Oct 09 07:17:44 2011	1318141064	0	128	128	127
